"Date","Location","Variable","Value"
2023-01-10 11:05:00,"AK1","Dis.Oxygen.Sat (%)","90.7"
2023-01-10 11:05:00,"AK1","pH.25DegC (pH)","8.2"
2023-01-10 11:05:00,"AK1","NO3.NO2.as.N (ppb)","355"
2023-01-10 11:05:00,"AK1","P..Tot. (ppb)","385"
2023-01-10 11:05:00,"AK1","Tot.Coliforms (MPN/100ml)","24192"
2023-01-10 11:05:00,"AK1","E.Coli (MPN/100ml)","14136"
2023-02-07 09:41:00,"AK1","Water.Temp (°C)","19.5"
2023-02-07 09:41:00,"AK1","Turbidity..Form.Neph. (FNU)","49.2"
2023-02-07 09:41:00,"AK1","Dis.Oxygen.Sat (%)","88.3"
2023-02-07 09:41:00,"AK1","pH.25DegC (pH)","7.2"
2023-02-07 09:41:00,"AK1","NO3.NO2.as.N (ppb)","277"
2023-02-07 09:41:00,"AK1","P..Tot. (ppb)","79"
2023-02-07 09:41:00,"AK1","Tot.Coliforms (MPN/100ml)","14136"
2023-02-07 09:41:00,"AK1","E.Coli (MPN/100ml)","327"
2023-03-07 09:10:00,"AK1","Water.Temp (°C)","18.19999999999999"
2023-03-07 09:10:00,"AK1","Turbidity..Form.Neph. (FNU)","16.3"
2023-03-07 09:10:00,"AK1","Dis.Oxygen.Sat (%)","90"
2023-03-07 09:10:00,"AK1","pH.25DegC (pH)","7.6"
2023-03-07 09:10:00,"AK1","NO3.NO2.as.N (ppb)","234"
2023-03-07 09:10:00,"AK1","P..Tot. (ppb)","48"
2023-03-07 09:10:00,"AK1","Tot.Coliforms (MPN/100ml)","2419"
2023-03-07 09:10:00,"AK1","E.Coli (MPN/100ml)","130"
2023-05-02 09:48:00,"AK1","Water.Temp (°C)","17.600000000000023"
2023-05-02 09:48:00,"AK1","Turbidity..Form.Neph. (FNU)","134"
2023-05-02 09:48:00,"AK1","Dis.Oxygen.Sat (%)","84.3"
2023-05-02 09:48:00,"AK1","pH.25DegC (pH)","7.6"
2023-05-02 09:48:00,"AK1","NO3.NO2.as.N (ppb)","424"
2023-05-02 09:48:00,"AK1","P..Tot. (ppb)","206"
2023-05-02 09:48:00,"AK1","Tot.Coliforms (MPN/100ml)","2419"
2023-05-02 09:48:00,"AK1","E.Coli (MPN/100ml)","2419"
2023-07-04 09:35:00,"AK1","Water.Temp (°C)","12"
2023-07-04 09:35:00,"AK1","Turbidity..Form.Neph. (FNU)","51"
2023-07-04 09:35:00,"AK1","Dis.Oxygen.Sat (%)","92.6"
2023-07-04 09:35:00,"AK1","pH.25DegC (pH)","7.2"
2023-07-04 09:35:00,"AK1","NO3.NO2.as.N (ppb)","427"
2023-07-04 09:35:00,"AK1","P..Tot. (ppb)","141"
2023-07-04 09:35:00,"AK1","Tot.Coliforms (MPN/100ml)","2419"
2023-07-04 09:35:00,"AK1","E.Coli (MPN/100ml)","866"
2023-08-01 09:50:00,"AK1","Water.Temp (°C)","9.800000000000011"
2023-08-01 09:50:00,"AK1","Turbidity..Form.Neph. (FNU)","12.8"
2023-08-01 09:50:00,"AK1","Dis.Oxygen.Sat (%)","94.9"
2023-08-01 09:50:00,"AK1","pH.25DegC (pH)","7.5"
2023-08-01 09:50:00,"AK1","NO3.NO2.as.N (ppb)","386"
2023-08-01 09:50:00,"AK1","P..Tot. (ppb)","31"
2023-08-01 09:50:00,"AK1","Tot.Coliforms (MPN/100ml)","2419"
2023-08-01 09:50:00,"AK1","E.Coli (MPN/100ml)","72"
2023-09-05 10:50:00,"AK1","Water.Temp (°C)","13.899999999999977"
2023-09-05 10:50:00,"AK1","Turbidity..Form.Neph. (FNU)","152"
2023-09-05 10:50:00,"AK1","Dis.Oxygen.Sat (%)","83.2"
2023-09-05 10:50:00,"AK1","pH.25DegC (pH)","7.3"
2023-09-05 10:50:00,"AK1","NO3.NO2.as.N (ppb)","229"
2023-09-05 10:50:00,"AK1","P..Tot. (ppb)","197"
2023-09-05 10:50:00,"AK1","Tot.Coliforms (MPN/100ml)","24191"
2023-09-05 10:50:00,"AK1","E.Coli (MPN/100ml)","19863"
2023-10-04 09:15:00,"AK1","Water.Temp (°C)","13.300000000000011"
2023-10-04 09:15:00,"AK1","Turbidity..Form.Neph. (FNU)","21.4"
2023-10-04 09:15:00,"AK1","Dis.Oxygen.Sat (%)","92.6"
2023-10-04 09:15:00,"AK1","pH.25DegC (pH)","7.5"
2023-10-04 09:15:00,"AK1","NO3.NO2.as.N (ppb)","454"
2023-10-04 09:15:00,"AK1","P..Tot. (ppb)","48"
2023-10-04 09:15:00,"AK1","Tot.Coliforms (MPN/100ml)","2419"
2023-10-04 09:15:00,"AK1","E.Coli (MPN/100ml)","488"
2023-11-07 09:30:00,"AK1","Water.Temp (°C)","15.399999999999977"
2023-11-07 09:30:00,"AK1","Turbidity..Form.Neph. (FNU)","13.4"
2023-11-07 09:30:00,"AK1","Dis.Oxygen.Sat (%)","92.3"
2023-11-07 09:30:00,"AK1","pH.25DegC (pH)","7.6"
2023-11-07 09:30:00,"AK1","NO3.NO2.as.N (ppb)","331"
2023-11-07 09:30:00,"AK1","P..Tot. (ppb)","49"
2023-11-07 09:30:00,"AK1","Tot.Coliforms (MPN/100ml)","2419"
2023-11-07 09:30:00,"AK1","E.Coli (MPN/100ml)","225"
2023-12-05 08:20:00,"AK1","Water.Temp (°C)","18.5"
2023-12-05 08:20:00,"AK1","Turbidity..Form.Neph. (FNU)","8.5"
2023-12-05 08:20:00,"AK1","Dis.Oxygen.Sat (%)","91.6"
2023-12-05 08:20:00,"AK1","pH.25DegC (pH)","7.9"
2023-12-05 08:20:00,"AK1","NO3.NO2.as.N (ppb)","164"
2023-12-05 08:20:00,"AK1","P..Tot. (ppb)","31"
2023-12-05 08:20:00,"AK1","Tot.Coliforms (MPN/100ml)","1733"
2023-12-05 08:20:00,"AK1","E.Coli (MPN/100ml)","152"
2019-01-22 10:25:00,"GS3","Water.Temp (°C)","19.8"
2019-01-22 10:25:00,"GS3","Turbidity..Form.Neph. (FNU)","1.5"
2019-01-22 10:25:00,"GS3","Dis.Oxygen.Sat (%)","101.3"
2019-01-22 10:25:00,"GS3","pH.25DegC (pH)","7.9"
2019-01-22 10:25:00,"GS3","NO3.NO2.as.N (ppb)","12"
2019-01-22 10:25:00,"GS3","P..Tot. (ppb)","28"
2019-01-22 10:25:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2019-01-22 10:25:00,"GS3","E.Coli (MPN/100ml)","115"
2019-02-19 10:10:00,"GS3","Water.Temp (°C)","21.3"
2019-02-19 10:10:00,"GS3","Turbidity..Form.Neph. (FNU)","1.3"
2019-02-19 10:10:00,"GS3","Dis.Oxygen.Sat (%)","95.6"
2019-02-19 10:10:00,"GS3","pH.25DegC (pH)","7.8"
2019-02-19 10:10:00,"GS3","NO3.NO2.as.N (ppb)","4"
2019-02-19 10:10:00,"GS3","P..Tot. (ppb)","32"
2019-02-19 10:10:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2019-02-19 10:10:00,"GS3","E.Coli (MPN/100ml)","38"
2019-03-19 11:05:00,"GS3","Water.Temp (°C)","17.9"
2019-03-19 11:05:00,"GS3","Turbidity..Form.Neph. (FNU)","1.4"
2019-03-19 11:05:00,"GS3","Dis.Oxygen.Sat (%)","108.8"
2019-03-19 11:05:00,"GS3","pH.25DegC (pH)","8.1"
2019-03-19 11:05:00,"GS3","NO3.NO2.as.N (ppb)","23"
2019-03-19 11:05:00,"GS3","P..Tot. (ppb)","35"
2019-03-19 11:05:00,"GS3","Tot.Coliforms (MPN/100ml)","1553"
2019-03-19 11:05:00,"GS3","E.Coli (MPN/100ml)","133"
2019-04-30 11:15:00,"GS3","Water.Temp (°C)","11.7"
2019-04-30 11:15:00,"GS3","Turbidity..Form.Neph. (FNU)","3.7"
2019-04-30 11:15:00,"GS3","Dis.Oxygen.Sat (%)","101.4"
2019-04-30 11:15:00,"GS3","pH.25DegC (pH)","7.6"
2019-04-30 11:15:00,"GS3","NO3.NO2.as.N (ppb)","200"
2019-04-30 11:15:00,"GS3","P..Tot. (ppb)","28"
2019-04-30 11:15:00,"GS3","Tot.Coliforms (MPN/100ml)","1986"
2019-04-30 11:15:00,"GS3","E.Coli (MPN/100ml)","517"
2019-05-21 11:31:00,"GS3","Water.Temp (°C)","8.89999999999998"
2019-05-21 11:31:00,"GS3","Turbidity..Form.Neph. (FNU)","1.7"
2019-05-21 11:31:00,"GS3","Dis.Oxygen.Sat (%)","102.3"
2019-05-21 11:31:00,"GS3","pH.25DegC (pH)","8"
2019-05-21 11:31:00,"GS3","NO3.NO2.as.N (ppb)","212"
2019-05-21 11:31:00,"GS3","P..Tot. (ppb)","17"
2019-05-21 11:31:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2019-05-21 11:31:00,"GS3","E.Coli (MPN/100ml)","93"
2019-06-18 11:23:00,"GS3","Water.Temp (°C)","7.89999999999998"
2019-06-18 11:23:00,"GS3","Turbidity..Form.Neph. (FNU)","1.8"
2019-06-18 11:23:00,"GS3","Dis.Oxygen.Sat (%)","102.6"
2019-06-18 11:23:00,"GS3","pH.25DegC (pH)","7.8"
2019-06-18 11:23:00,"GS3","NO3.NO2.as.N (ppb)","258"
2019-06-18 11:23:00,"GS3","P..Tot. (ppb)","19"
2019-06-18 11:23:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2019-06-18 11:23:00,"GS3","E.Coli (MPN/100ml)","248"
2019-07-23 11:20:00,"GS3","Water.Temp (°C)","9.19999999999999"
2019-07-23 11:20:00,"GS3","Turbidity..Form.Neph. (FNU)","8.1"
2019-07-23 11:20:00,"GS3","Dis.Oxygen.Sat (%)","100.2"
2019-07-23 11:20:00,"GS3","pH.25DegC (pH)","7.7"
2019-07-23 11:20:00,"GS3","NO3.NO2.as.N (ppb)","441"
2019-07-23 11:20:00,"GS3","P..Tot. (ppb)","21"
2019-07-23 11:20:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2019-07-23 11:20:00,"GS3","E.Coli (MPN/100ml)","117"
2019-08-20 11:04:00,"GS3","Water.Temp (°C)","7.69999999999999"
2019-08-20 11:04:00,"GS3","Turbidity..Form.Neph. (FNU)","4.4"
2019-08-20 11:04:00,"GS3","Dis.Oxygen.Sat (%)","100.5"
2019-08-20 11:04:00,"GS3","pH.25DegC (pH)","7.6"
2019-08-20 11:04:00,"GS3","NO3.NO2.as.N (ppb)","376"
2019-08-20 11:04:00,"GS3","P..Tot. (ppb)","24"
2019-08-20 11:04:00,"GS3","Tot.Coliforms (MPN/100ml)","1300"
2019-08-20 11:04:00,"GS3","E.Coli (MPN/100ml)","93"
2019-09-17 11:30:00,"GS3","Water.Temp (°C)","11.3"
2019-09-17 11:30:00,"GS3","Turbidity..Form.Neph. (FNU)","1.9"
2019-09-17 11:30:00,"GS3","Dis.Oxygen.Sat (%)","101.5"
2019-09-17 11:30:00,"GS3","pH.25DegC (pH)","8.1"
2019-09-17 11:30:00,"GS3","NO3.NO2.as.N (ppb)","248"
2019-09-17 11:30:00,"GS3","P..Tot. (ppb)","25"
2019-09-17 11:30:00,"GS3","Tot.Coliforms (MPN/100ml)","921"
2019-09-17 11:30:00,"GS3","E.Coli (MPN/100ml)","155"
2019-10-22 10:10:00,"GS3","Water.Temp (°C)","12.3"
2019-10-22 10:10:00,"GS3","Turbidity..Form.Neph. (FNU)","6.4"
2019-10-22 10:10:00,"GS3","Dis.Oxygen.Sat (%)","100.5"
2019-10-22 10:10:00,"GS3","pH.25DegC (pH)","7.9"
2019-10-22 10:10:00,"GS3","NO3.NO2.as.N (ppb)","324"
2019-10-22 10:10:00,"GS3","P..Tot. (ppb)","38"
2019-10-22 10:10:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2019-10-22 10:10:00,"GS3","E.Coli (MPN/100ml)","25"
2019-11-19 10:26:00,"GS3","Water.Temp (°C)","14"
2019-11-19 10:26:00,"GS3","Turbidity..Form.Neph. (FNU)","3.3"
2019-11-19 10:26:00,"GS3","Dis.Oxygen.Sat (%)","105.8"
2019-11-19 10:26:00,"GS3","pH.25DegC (pH)","8"
2019-11-19 10:26:00,"GS3","NO3.NO2.as.N (ppb)","155"
2019-11-19 10:26:00,"GS3","P..Tot. (ppb)","33"
2019-11-19 10:26:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2019-11-19 10:26:00,"GS3","E.Coli (MPN/100ml)","2419"
2019-12-17 10:55:00,"GS3","Water.Temp (°C)","17.6"
2019-12-17 10:55:00,"GS3","Turbidity..Form.Neph. (FNU)","3.4"
2019-12-17 10:55:00,"GS3","Dis.Oxygen.Sat (%)","103.2"
2019-12-17 10:55:00,"GS3","pH.25DegC (pH)","8"
2019-12-17 10:55:00,"GS3","NO3.NO2.as.N (ppb)","133"
2019-12-17 10:55:00,"GS3","P..Tot. (ppb)","33"
2019-12-17 10:55:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2019-12-17 10:55:00,"GS3","E.Coli (MPN/100ml)","1733"
2020-01-21 10:15:00,"GS3","Water.Temp (°C)","17.4"
2020-01-21 10:15:00,"GS3","Turbidity..Form.Neph. (FNU)","1.6"
2020-01-21 10:15:00,"GS3","Dis.Oxygen.Sat (%)","100.5"
2020-01-21 10:15:00,"GS3","pH.25DegC (pH)","7.7"
2020-01-21 10:15:00,"GS3","NO3.NO2.as.N (ppb)","3"
2020-01-21 10:15:00,"GS3","P..Tot. (ppb)","27"
2020-01-21 10:15:00,"GS3","Tot.Coliforms (MPN/100ml)","1986"
2020-01-21 10:15:00,"GS3","E.Coli (MPN/100ml)","194"
2020-02-18 10:20:00,"GS3","Water.Temp (°C)","20.4"
2020-02-18 10:20:00,"GS3","Turbidity..Form.Neph. (FNU)","1.4"
2020-02-18 10:20:00,"GS3","Dis.Oxygen.Sat (%)","99.7"
2020-02-18 10:20:00,"GS3","pH.25DegC (pH)","7.9"
2020-02-18 10:20:00,"GS3","NO3.NO2.as.N (ppb)","1"
2020-02-18 10:20:00,"GS3","P..Tot. (ppb)","28"
2020-02-18 10:20:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2020-02-18 10:20:00,"GS3","E.Coli (MPN/100ml)","71"
2020-05-19 11:24:00,"GS3","Water.Temp (°C)","10.7"
2020-05-19 11:24:00,"GS3","Turbidity..Form.Neph. (FNU)","1.7"
2020-05-19 11:24:00,"GS3","Dis.Oxygen.Sat (%)","104.1"
2020-05-19 11:24:00,"GS3","pH.25DegC (pH)","8"
2020-05-19 11:24:00,"GS3","NO3.NO2.as.N (ppb)","135"
2020-05-19 11:24:00,"GS3","P..Tot. (ppb)","23"
2020-05-19 11:24:00,"GS3","Tot.Coliforms (MPN/100ml)","1046"
2020-05-19 11:24:00,"GS3","E.Coli (MPN/100ml)","172"
2020-06-23 12:05:00,"GS3","Water.Temp (°C)","10.9"
2020-06-23 12:05:00,"GS3","Turbidity..Form.Neph. (FNU)","39.9"
2020-06-23 12:05:00,"GS3","Dis.Oxygen.Sat (%)","100.1"
2020-06-23 12:05:00,"GS3","pH.25DegC (pH)","7.4"
2020-06-23 12:05:00,"GS3","NO3.NO2.as.N (ppb)","665"
2020-06-23 12:05:00,"GS3","P..Tot. (ppb)","64"
2020-06-23 12:05:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2020-06-23 12:05:00,"GS3","E.Coli (MPN/100ml)","205"
2020-07-22 11:11:00,"GS3","Water.Temp (°C)","9.89999999999998"
2020-07-22 11:11:00,"GS3","Turbidity..Form.Neph. (FNU)","30.8"
2020-07-22 11:11:00,"GS3","Dis.Oxygen.Sat (%)","100.6"
2020-07-22 11:11:00,"GS3","pH.25DegC (pH)","7.6"
2020-07-22 11:11:00,"GS3","NO3.NO2.as.N (ppb)","543"
2020-07-22 11:11:00,"GS3","P..Tot. (ppb)","52"
2020-07-22 11:11:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2020-07-22 11:11:00,"GS3","E.Coli (MPN/100ml)","192"
2020-08-18 10:55:00,"GS3","Water.Temp (°C)","7.19999999999999"
2020-08-18 10:55:00,"GS3","Turbidity..Form.Neph. (FNU)","2.1"
2020-08-18 10:55:00,"GS3","Dis.Oxygen.Sat (%)","101.8"
2020-08-18 10:55:00,"GS3","pH.25DegC (pH)","7.8"
2020-08-18 10:55:00,"GS3","NO3.NO2.as.N (ppb)","365"
2020-08-18 10:55:00,"GS3","P..Tot. (ppb)","19"
2020-08-18 10:55:00,"GS3","Tot.Coliforms (MPN/100ml)","816"
2020-08-18 10:55:00,"GS3","E.Coli (MPN/100ml)","96"
2020-09-22 10:52:00,"GS3","Water.Temp (°C)","12.6"
2020-09-22 10:52:00,"GS3","Turbidity..Form.Neph. (FNU)","1.4"
2020-09-22 10:52:00,"GS3","Dis.Oxygen.Sat (%)","120.5"
2020-09-22 10:52:00,"GS3","pH.25DegC (pH)","8.7"
2020-09-22 10:52:00,"GS3","NO3.NO2.as.N (ppb)","97"
2020-09-22 10:52:00,"GS3","P..Tot. (ppb)","18"
2020-09-22 10:52:00,"GS3","Tot.Coliforms (MPN/100ml)","1300"
2020-09-22 10:52:00,"GS3","E.Coli (MPN/100ml)","50"
2020-10-20 10:38:00,"GS3","Water.Temp (°C)",NA
2020-10-20 10:38:00,"GS3","Turbidity..Form.Neph. (FNU)","2.1"
2020-10-20 10:38:00,"GS3","Dis.Oxygen.Sat (%)","102"
2020-10-20 10:38:00,"GS3","pH.25DegC (pH)","7.7"
2020-10-20 10:38:00,"GS3","NO3.NO2.as.N (ppb)","190"
2020-10-20 10:38:00,"GS3","P..Tot. (ppb)","26"
2020-10-20 10:38:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2020-10-20 10:38:00,"GS3","E.Coli (MPN/100ml)","816"
2020-11-17 10:30:00,"GS3","Water.Temp (°C)","18.4"
2020-11-17 10:30:00,"GS3","Turbidity..Form.Neph. (FNU)","3.5"
2020-11-17 10:30:00,"GS3","Dis.Oxygen.Sat (%)","102.5"
2020-11-17 10:30:00,"GS3","pH.25DegC (pH)","7.9"
2020-11-17 10:30:00,"GS3","NO3.NO2.as.N (ppb)","221"
2020-11-17 10:30:00,"GS3","P..Tot. (ppb)","29"
2020-11-17 10:30:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2020-11-17 10:30:00,"GS3","E.Coli (MPN/100ml)","488"
2020-12-15 11:11:00,"GS3","Water.Temp (°C)","18"
2020-12-15 11:11:00,"GS3","Turbidity..Form.Neph. (FNU)","1.4"
2020-12-15 11:11:00,"GS3","Dis.Oxygen.Sat (%)","108.4"
2020-12-15 11:11:00,"GS3","pH.25DegC (pH)","8.7"
2020-12-15 11:11:00,"GS3","NO3.NO2.as.N (ppb)","95"
2020-12-15 11:11:00,"GS3","P..Tot. (ppb)","27"
2020-12-15 11:11:00,"GS3","Tot.Coliforms (MPN/100ml)","1203"
2020-12-15 11:11:00,"GS3","E.Coli (MPN/100ml)","35"
2021-01-19 10:13:00,"GS3","Water.Temp (°C)","19"
2021-01-19 10:13:00,"GS3","Turbidity..Form.Neph. (FNU)","1.3"
2021-01-19 10:13:00,"GS3","Dis.Oxygen.Sat (%)","97.4"
2021-01-19 10:13:00,"GS3","pH.25DegC (pH)","7.9"
2021-01-19 10:13:00,"GS3","NO3.NO2.as.N (ppb)","5"
2021-01-19 10:13:00,"GS3","P..Tot. (ppb)","25"
2021-01-19 10:13:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2021-01-19 10:13:00,"GS3","E.Coli (MPN/100ml)","101"
2021-02-23 10:28:00,"GS3","Water.Temp (°C)","19.9"
2021-02-23 10:28:00,"GS3","Turbidity..Form.Neph. (FNU)","1.2"
2021-02-23 10:28:00,"GS3","Dis.Oxygen.Sat (%)","101"
2021-02-23 10:28:00,"GS3","pH.25DegC (pH)","8.1"
2021-02-23 10:28:00,"GS3","NO3.NO2.as.N (ppb)","5"
2021-02-23 10:28:00,"GS3","P..Tot. (ppb)","26"
2021-02-23 10:28:00,"GS3","Tot.Coliforms (MPN/100ml)","1733"
2021-02-23 10:28:00,"GS3","E.Coli (MPN/100ml)","61"
2021-03-23 11:25:00,"GS3","Water.Temp (°C)","13.9"
2021-03-23 11:25:00,"GS3","Turbidity..Form.Neph. (FNU)","0.74"
2021-03-23 11:25:00,"GS3","Dis.Oxygen.Sat (%)","100.7"
2021-03-23 11:25:00,"GS3","pH.25DegC (pH)","7.9"
2021-03-23 11:25:00,"GS3","NO3.NO2.as.N (ppb)","1"
2021-03-23 11:25:00,"GS3","P..Tot. (ppb)","27"
2021-03-23 11:25:00,"GS3","Tot.Coliforms (MPN/100ml)","1986"
2021-03-23 11:25:00,"GS3","E.Coli (MPN/100ml)","119"
2021-04-19 12:03:00,"GS3","Water.Temp (°C)","13"
2021-04-19 12:03:00,"GS3","Turbidity..Form.Neph. (FNU)","0.68"
2021-04-19 12:03:00,"GS3","Dis.Oxygen.Sat (%)","104.5"
2021-04-19 12:03:00,"GS3","pH.25DegC (pH)","8.1"
2021-04-19 12:03:00,"GS3","NO3.NO2.as.N (ppb)","2"
2021-04-19 12:03:00,"GS3","P..Tot. (ppb)","27"
2021-04-19 12:03:00,"GS3","Tot.Coliforms (MPN/100ml)","1986"
2021-04-19 12:03:00,"GS3","E.Coli (MPN/100ml)","80"
2021-05-18 11:25:00,"GS3","Water.Temp (°C)","11.7"
2021-05-18 11:25:00,"GS3","Turbidity..Form.Neph. (FNU)","5"
2021-05-18 11:25:00,"GS3","Dis.Oxygen.Sat (%)","100.2"
2021-05-18 11:25:00,"GS3","pH.25DegC (pH)","7.7"
2021-05-18 11:25:00,"GS3","NO3.NO2.as.N (ppb)","252"
2021-05-18 11:25:00,"GS3","P..Tot. (ppb)","59"
2021-05-18 11:25:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2021-05-18 11:25:00,"GS3","E.Coli (MPN/100ml)","1986"
2021-06-22 11:33:00,"GS3","Water.Temp (°C)","10.9"
2021-06-22 11:33:00,"GS3","Turbidity..Form.Neph. (FNU)","33.9"
2021-06-22 11:33:00,"GS3","Dis.Oxygen.Sat (%)","101.6"
2021-06-22 11:33:00,"GS3","pH.25DegC (pH)","7.4"
2021-06-22 11:33:00,"GS3","NO3.NO2.as.N (ppb)","441"
2021-06-22 11:33:00,"GS3","P..Tot. (ppb)","85"
2021-06-22 11:33:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2021-06-22 11:33:00,"GS3","E.Coli (MPN/100ml)","1986"
2021-07-20 10:53:00,"GS3","Water.Temp (°C)","9.5"
2021-07-20 10:53:00,"GS3","Turbidity..Form.Neph. (FNU)","40.9"
2021-07-20 10:53:00,"GS3","Dis.Oxygen.Sat (%)","101.5"
2021-07-20 10:53:00,"GS3","pH.25DegC (pH)","7.3"
2021-07-20 10:53:00,"GS3","NO3.NO2.as.N (ppb)","747"
2021-07-20 10:53:00,"GS3","P..Tot. (ppb)","84"
2021-07-20 10:53:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2021-07-20 10:53:00,"GS3","E.Coli (MPN/100ml)","299"
2021-09-21 11:10:00,"GS3","Water.Temp (°C)","10.4"
2021-09-21 11:10:00,"GS3","Turbidity..Form.Neph. (FNU)","11.9"
2021-09-21 11:10:00,"GS3","Dis.Oxygen.Sat (%)","100.8"
2021-09-21 11:10:00,"GS3","pH.25DegC (pH)","7.9"
2021-09-21 11:10:00,"GS3","NO3.NO2.as.N (ppb)","489"
2021-09-21 11:10:00,"GS3","P..Tot. (ppb)","50"
2021-09-21 11:10:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2021-09-21 11:10:00,"GS3","E.Coli (MPN/100ml)","201"
2021-10-19 10:11:00,"GS3","Water.Temp (°C)","12.1"
2021-10-19 10:11:00,"GS3","Turbidity..Form.Neph. (FNU)","38.2"
2021-10-19 10:11:00,"GS3","Dis.Oxygen.Sat (%)","101"
2021-10-19 10:11:00,"GS3","pH.25DegC (pH)","7.4"
2021-10-19 10:11:00,"GS3","NO3.NO2.as.N (ppb)","352"
2021-10-19 10:11:00,"GS3","P..Tot. (ppb)","106"
2021-10-19 10:11:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2021-10-19 10:11:00,"GS3","E.Coli (MPN/100ml)","2419"
2021-11-23 10:21:00,"GS3","Water.Temp (°C)","15.8"
2021-11-23 10:21:00,"GS3","Turbidity..Form.Neph. (FNU)","3.8"
2021-11-23 10:21:00,"GS3","Dis.Oxygen.Sat (%)","103.6"
2021-11-23 10:21:00,"GS3","pH.25DegC (pH)","8"
2021-11-23 10:21:00,"GS3","NO3.NO2.as.N (ppb)","208"
2021-11-23 10:21:00,"GS3","P..Tot. (ppb)","32"
2021-11-23 10:21:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2021-11-23 10:21:00,"GS3","E.Coli (MPN/100ml)","687"
2021-12-14 10:08:00,"GS3","Water.Temp (°C)","18.1"
2021-12-14 10:08:00,"GS3","Turbidity..Form.Neph. (FNU)","2.7"
2021-12-14 10:08:00,"GS3","Dis.Oxygen.Sat (%)","101.2"
2021-12-14 10:08:00,"GS3","pH.25DegC (pH)","7.7"
2021-12-14 10:08:00,"GS3","NO3.NO2.as.N (ppb)","88"
2021-12-14 10:08:00,"GS3","P..Tot. (ppb)","36"
2021-12-14 10:08:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2021-12-14 10:08:00,"GS3","E.Coli (MPN/100ml)","1046"
2022-01-25 11:00:00,"GS3","Water.Temp (°C)","19.9"
2022-01-25 11:00:00,"GS3","Turbidity..Form.Neph. (FNU)","2.7"
2022-01-25 11:00:00,"GS3","Dis.Oxygen.Sat (%)","96"
2022-01-25 11:00:00,"GS3","pH.25DegC (pH)","7.7"
2022-01-25 11:00:00,"GS3","NO3.NO2.as.N (ppb)","97"
2022-01-25 11:00:00,"GS3","P..Tot. (ppb)","44"
2022-01-25 11:00:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2022-01-25 11:00:00,"GS3","E.Coli (MPN/100ml)","2419"
2022-02-22 10:27:00,"GS3","Water.Temp (°C)","18.4"
2022-02-22 10:27:00,"GS3","Turbidity..Form.Neph. (FNU)","9.2"
2022-02-22 10:27:00,"GS3","Dis.Oxygen.Sat (%)","102.8"
2022-02-22 10:27:00,"GS3","pH.25DegC (pH)","7.7"
2022-02-22 10:27:00,"GS3","NO3.NO2.as.N (ppb)","166"
2022-02-22 10:27:00,"GS3","P..Tot. (ppb)","57"
2022-02-22 10:27:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2022-02-22 10:27:00,"GS3","E.Coli (MPN/100ml)","2419"
2022-03-22 10:06:00,"GS3","Water.Temp (°C)","16.1"
2022-03-22 10:06:00,"GS3","Turbidity..Form.Neph. (FNU)","8.6"
2022-03-22 10:06:00,"GS3","Dis.Oxygen.Sat (%)","99.3"
2022-03-22 10:06:00,"GS3","pH.25DegC (pH)","7.6"
2022-03-22 10:06:00,"GS3","NO3.NO2.as.N (ppb)","54"
2022-03-22 10:06:00,"GS3","P..Tot. (ppb)","50"
2022-03-22 10:06:00,"GS3","Tot.Coliforms (MPN/100ml)","2419"
2022-03-22 10:06:00,"GS3","E.Coli (MPN/100ml)","2419"
2022-04-19 11:35:00,"GS3","Water.Temp (°C)","13.5"
2022-04-19 11:35:00,"GS3","Turbidity..Form.Neph. (FNU)","2.3"
2022-04-19 11:35:00,"GS3","Dis.Oxygen.Sat (%)","103.3"
2022-04-19 11:35:00,"GS3","pH.25DegC (pH)","8"
2022-04-19 11:35:00,"GS3","NO3.NO2.as.N (ppb)","220"
2022-04-19 11:35:00,"GS3","P..Tot. (ppb)","23"
2022-04-19 11:35:00,"GS3","Tot.Coliforms (MPN/100ml)","1733"
